"File","Qualified Name","Current R12 Grade","Manual Grade","Action","Evidence Summary","Best Practice Gap","Output Proof Present"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_steepest_descent_step","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_d8_to_angle","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_manning_velocity","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_freefall_impact","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_mason_1985_pool","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_estimate_discharge","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_trace_lip_contour","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_trace_lip_contour._walk_direction","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_detect_cascade_chain","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_ensure_drainage","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","carve_impact_pool","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_van_rijn_pool_delta","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","build_outflow_channel","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","build_outflow_channel._fbm_lateral","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_generate_directional_mist_zone","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_north_cw_to_east_ccw_angle","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","generate_mist_zone","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","generate_foam_mask","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","compute_physical_foam_composite","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","generate_velocity_field","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","generate_velocity_field._stamp_velocity","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_region_slice","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","pass_waterfalls","C+","C+","PROVE_RUNTIME_CONTRACT","Runtime pass or registrar wiring exists and tests/static references exist, but explicit runtime contract and output proof are incomplete.","Add explicit runtime contract proof and output/live-engine proof where terrain-surface behavior is claimed.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","_build_particle_emitter_specs","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","pass_emit_particle_systems","C+","C+","PROVE_RUNTIME_CONTRACT","Runtime pass or registrar wiring exists and tests/static references exist, but explicit runtime contract and output proof are incomplete.","Add explicit runtime contract proof and output/live-engine proof where terrain-surface behavior is claimed.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","register_bundle_c_passes","C+","C+","PROVE_RUNTIME_CONTRACT","Runtime pass or registrar wiring exists and tests/static references exist, but explicit runtime contract and output proof are incomplete.","Add explicit runtime contract proof and output/live-engine proof where terrain-surface behavior is claimed.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","WaterfallMistResult","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","register_bundle_c_mist_pass","C+","C+","PROVE_RUNTIME_CONTRACT","Runtime pass or registrar wiring exists and tests/static references exist, but explicit runtime contract and output proof are incomplete.","Add explicit runtime contract proof and output/live-engine proof where terrain-surface behavior is claimed.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py","WaterfallVolumetricProfile","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py","WaterfallVolumeBounds","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py","WaterfallVolumeBounds.as_matrix_rows","C","C","WIRE_OR_DEPRECATE","Tests or static references exist, but production runtime path is not proven; R12 wiring status=test_only_or_unwired.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py","WaterfallVolumeBounds.volume_m3","C","C","WIRE_OR_DEPRECATE","Tests or static references exist, but production runtime path is not proven; R12 wiring status=test_only_or_unwired.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py","ParticleSeedZone","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py","build_particle_seed_zones","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py","WaterfallFunctionalObjects","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py","WaterfallFunctionalObjects.as_list","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py","enforce_functional_object_naming","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_weathering_timeline.py","WeatheringEvent","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_weathering_timeline.py","generate_weathering_timeline","C","C","WIRE_OR_DEPRECATE","Tests or static references exist, but production runtime path is not proven; R12 wiring status=test_only_or_unwired.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_weathering_timeline.py","apply_weathering_event","C","C","WIRE_OR_DEPRECATE","Tests or static references exist, but production runtime path is not proven; R12 wiring status=test_only_or_unwired.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_wildlife_zones.py","SpeciesAffinityRule","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_wildlife_zones.py","_window_score","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_wildlife_zones.py","_distance_to_mask","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_wildlife_zones.py","compute_wildlife_affinity","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_wildlife_zones.py","pass_wildlife_zones","C+","C+","PROVE_RUNTIME_CONTRACT","Runtime pass or registrar wiring exists and tests/static references exist, but explicit runtime contract and output proof are incomplete.","Add explicit runtime contract proof and output/live-engine proof where terrain-surface behavior is claimed.","No"
"veilbreakers_terrain/handlers/terrain_wildlife_zones.py","register_bundle_j_wildlife_zones_pass","C+","C+","PROVE_RUNTIME_CONTRACT","Runtime pass or registrar wiring exists and tests/static references exist, but explicit runtime contract and output proof are incomplete.","Add explicit runtime contract proof and output/live-engine proof where terrain-surface behavior is claimed.","No"
"veilbreakers_terrain/handlers/terrain_wind_field.py","_perlin_gradient_field","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_wind_field.py","_perlin_gradient_field._wang","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_wind_field.py","_perlin_gradient_field._fade","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_wind_field.py","_perlin_gradient_field._dot_grad","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_wind_field.py","_perlin_like_field","C","C","WIRE_OR_DEPRECATE","Tests or static references exist, but production runtime path is not proven; R12 wiring status=test_only_or_unwired.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_wind_field.py","compute_wind_field","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_wind_field.py","pass_wind_field","C+","C+","PROVE_RUNTIME_CONTRACT","Runtime pass or registrar wiring exists and tests/static references exist, but explicit runtime contract and output proof are incomplete.","Add explicit runtime contract proof and output/live-engine proof where terrain-surface behavior is claimed.","No"
"veilbreakers_terrain/handlers/terrain_wind_field.py","register_bundle_j_wind_field_pass","C","C","ADD_DIRECT_TESTS","Runtime-primary surface exists, but direct callable/output contract tests were not sufficient for B-level proof.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_world_math.py","TileTransform.to_dict","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient.__init__","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient._parse_jwt_exp","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient._refresh_jwt","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient._refresh_jwt._pick_jwt","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient._get_valid_jwt","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient._ensure_client","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient.close","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient._request","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient.get_balance","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient.create_task","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient.get_task","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient.wait_for_task","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient._download_file","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient._poll_and_download_variants","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient.generate_from_text","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/retired_model_provider_studio_client.py","retired model providerStudioClient.generate_from_image","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/vegetation_lsystem.py","_TurtleState.__init__","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/vegetation_lsystem.py","BranchSegment.__init__","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/vertex_paint_live.py","_smoothstep","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/vertex_paint_live.py","_dist3d","C","C","WIRE_OR_DEPRECATE","Tests or static references exist, but production runtime path is not proven; R12 wiring status=test_only_or_unwired.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/vertex_paint_live.py","_dist2d","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/vertex_paint_live.py","_falloff_weight","C","C","WIRE_OR_DEPRECATE","Tests or static references exist, but production runtime path is not proven; R12 wiring status=test_only_or_unwired.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/vertex_paint_live.py","compute_paint_weights","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/vertex_paint_live.py","compute_paint_weights_uv","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/vertex_paint_live.py","blend_colors","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/vertex_paint_live.py","blend_colors._clamp","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/vertex_paint_live.py","blend_colors_array","C","C","WIRE_OR_DEPRECATE","Tests or static references exist, but production runtime path is not proven; R12 wiring status=test_only_or_unwired.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/weathering.py","_stage_weight","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/weathering.py","_compute_bounding_box","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/weathering.py","_compute_edge_convexity","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/weathering.py","_compute_slope_aspect","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/weathering.py","_smooth_channel","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/weathering.py","compute_weathered_vertex_colors","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/weathering.py","apply_structural_settling","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"

