File,Qualified Name,Function,Line,Kind,Scope,R13 Batch,R12 Domain,R12 Strict Grade,R12 Remediation,Wiring Status,R13 Manual Grade,R13 Manual Action,R13 Evidence,R13 Best Practice Gap,R13 Reviewer
scripts/build_master_callable_audit.py,DefVisitor.__init__,__init__,149,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,DefVisitor.visit_ClassDef,visit_ClassDef,155,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,DefVisitor.visit_FunctionDef,visit_FunctionDef,160,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,DefVisitor.visit_AsyncFunctionDef,visit_AsyncFunctionDef,163,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,DefVisitor._enter_function,_enter_function,166,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,DefVisitor._record,_record,174,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,DefVisitor._is_property,_is_property,183,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,CallGraphVisitor,CallGraphVisitor,193,class,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,CallGraphVisitor.__init__,__init__,194,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,CallGraphVisitor.visit_ClassDef,visit_ClassDef,211,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,CallGraphVisitor.visit_FunctionDef,visit_FunctionDef,217,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,CallGraphVisitor.visit_AsyncFunctionDef,visit_AsyncFunctionDef,220,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,CallGraphVisitor._enter_function,_enter_function,223,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,CallGraphVisitor.visit_Call,visit_Call,232,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,CallGraphVisitor._resolve_call_target,_resolve_call_target,251,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,CallGraphVisitor._best_match,_best_match,273,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,CallGraphVisitor._local_defs,_local_defs,280,method,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,import_maps,import_maps,288,function,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,import_maps.bind_alias,bind_alias,292,nested_function,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,resolve_symbol,resolve_symbol,351,function,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/build_master_callable_audit.py,resolve_call_target,resolve_call_target,367,function,script,R13_batch_generic_script_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
