File,Qualified Name,Function,Line,Kind,Scope,R12 Domain,Research Refs,Best Practice Baseline,R12 Strict Grade,R12 Remediation,Wiring Status,R12 Findings
scripts/build_aaa_node_v2.py,_build_marsh_ponds,_build_marsh_ponds,276,function,script,biome_transition,UE_PCG_BIOME|WORLDENGINE|MAPGEN2,"Use shared ecotone masks for height, materials, scatter, water, atmosphere, and gameplay; avoid abrupt scatter/material stops; verify transitions in multi-biome live scenes.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. Script/tooling callable is capped without CI gate integration.
scripts/build_aaa_node_v2.py,_scatter_biome_foliage,_scatter_biome_foliage,315,function,script,biome_transition,UE_PCG_BIOME|WORLDENGINE|MAPGEN2,"Use shared ecotone masks for height, materials, scatter, water, atmosphere, and gameplay; avoid abrupt scatter/material stops; verify transitions in multi-biome live scenes.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. Script/tooling callable is capped without CI gate integration.
scripts/build_aaa_node_v2.py,_assign_terrain_material,_assign_terrain_material,435,function,script,materials,HOUDINI_ERODE|GAEA_EROSION2|INFINIGEN|FROSTBITE_TERRAIN,"Use layered PBR terrain materials with triplanar/height blends, macro color breakup, wetness/sediment integration, texel-density checks, and engine/render import proof.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. Script/tooling callable is capped without CI gate integration.
scripts/build_aaa_node_v2.py,_setup_lighting,_setup_lighting,471,function,script,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Script/tooling callable is capped without CI gate integration.
scripts/build_aaa_node_v2.py,_setup_cameras,_setup_cameras,491,function,script,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Script/tooling callable is capped without CI gate integration.
scripts/build_aaa_node_v2.py,_add_signature_camera_v2,_add_signature_camera_v2,523,function,script,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Script/tooling callable is capped without CI gate integration.
scripts/build_aaa_node_v2.py,render_angles,render_angles,547,function,script,validation_visual,FROSTBITE_TERRAIN|INFINIGEN,"Use rendered golden scenes, adjacent-tile seam proof, pixel/readability metrics, engine import gates, and fail-closed validator wiring.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Product terrain domain lacks attached live visual golden/render proof. Script/tooling callable is capped without CI gate integration.
scripts/build_aaa_node_v2.py,save_blend,save_blend,584,function,script,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Script/tooling callable is capped without CI gate integration.
scripts/build_aaa_node_v2.py,write_showcase_md,write_showcase_md,595,function,script,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Script/tooling callable is capped without CI gate integration.
scripts/build_aaa_node_v2.py,main,main,652,function,script,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Script/tooling callable is capped without CI gate integration.
scripts/build_feature_callouts.py,_args_after_dashdash,_args_after_dashdash,19,function,script,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Script/tooling callable is capped without CI gate integration.
scripts/build_feature_callouts.py,run,run,26,function,script,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Script/tooling callable is capped without CI gate integration.
scripts/build_function_upgrade_path.py,parse_args,parse_args,49,function,script,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Product terrain domain lacks attached live visual golden/render proof. Script/tooling callable is capped without CI gate integration.
scripts/build_function_upgrade_path.py,_domain,_domain,60,function,script,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. Script/tooling callable is capped without CI gate integration.
scripts/build_function_upgrade_path.py,_priority,_priority,174,function,script,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. Script/tooling callable is capped without CI gate integration.
scripts/build_function_upgrade_path.py,_status,_status,186,function,script,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. Script/tooling callable is capped without CI gate integration.
scripts/build_function_upgrade_path.py,_upgrade_steps,_upgrade_steps,194,function,script,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. Script/tooling callable is capped without CI gate integration.
scripts/build_function_upgrade_path.py,_relative_grade_path,_relative_grade_path,212,function,script,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. Script/tooling callable is capped without CI gate integration.
scripts/build_function_upgrade_path.py,main,main,219,function,script,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Product terrain domain lacks attached live visual golden/render proof. Script/tooling callable is capped without CI gate integration.
scripts/build_master_callable_audit.py,CallableDef,CallableDef,38,class,script,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Script/tooling callable is capped without CI gate integration.
scripts/build_master_callable_audit.py,CallableDef.qualified_name,qualified_name,46,method,script,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Script/tooling callable is capped without CI gate integration.
scripts/build_master_callable_audit.py,CallableDef.key,key,50,method,script,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Script/tooling callable is capped without CI gate integration.
