Review Source,File,Qualified Name,Current R12 Grade,Manual Grade,Action,Evidence Summary,Best Practice Gap,Output Proof Present,Strict AAA Output Grade,Strict AAA Output Gate
local_generic_script_other,scripts/build_master_callable_audit.py,CallGraphVisitor.visit_FunctionDef,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,CallGraphVisitor.visit_AsyncFunctionDef,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,CallGraphVisitor._enter_function,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,CallGraphVisitor.visit_Call,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,CallGraphVisitor._resolve_call_target,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,CallGraphVisitor._best_match,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,CallGraphVisitor._local_defs,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,import_maps,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,import_maps.bind_alias,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,resolve_symbol,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,resolve_call_target,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,collect_module_exports,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,collect_defs,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,collect_edges,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,collect_runtime_exposure,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,bfs_runtime_reachability,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,load_csv_rows,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,group_grade_rows,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,latest_grade,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,summarize_sites,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,classify_status,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,load_first_pass_status,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,write_csv,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,scripts/build_master_callable_audit.py,write_markdown,D+,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",No,C,BELOW_B_REMEDIATION_REQUIRED
