file,line,kind,callable,simple_name,grade_match_status,match_mode,current_grade,r9_consensus,final_grade,aaa_equivalent,weakness,upgrade
_terrain_noise.py,171,method,_PermTableNoise.noise2_array,noise2_array,GRADED,file_qualified,A,A|2026-04-19: trivial passthrough to vectorized _perlin_noise2_array.,A,Same as above.,None.; S10-RESEARCH: OpenSimplex2S preferred over classic Perlin for rotational symmetry (BUG-S10-014); Voronoise (u/v parameterized value↔Worley) missing from noise library (BUG-S10-018),
_terrain_noise.py,175,method,_PermTableNoise.noise3,noise3,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified scalar 3D fallback noise -> blends two deterministic 2D slices with quintic z fade to provide dependency-free volumetric variation,A,,,
_terrain_noise.py,203,function,_make_noise_generator,_make_noise_generator,GRADED,file_qualified,B+,B+|2026-04-19: confirmed B+ -> noise generator factory correct,A,,,
_terrain_noise.py,247,method,_OpenSimplexWrapper.noise2,noise2,GRADED,file_simple,A,"A|2026-04-19: _OpenSimplexWrapper.noise2 delegates to self._os.noise2(x,y); BUG-16 resolved.",A,,"per-scalar `np.array([x])` allocation is ~3-5 µs of overhead. The hot caller is `ridged_multifractal` (which loops over octaves with scalar calls), and `domain_warp` (also scalar). For a 256² grid called per-cell that's 65k × 6 octaves × 3-5 µs = ~1-2 s wasted on allocs.","keep two pre-allocated `_scratch_x`, `_scratch_y` 1-element arrays on the instance. Edit `_terrain_noise.py:138-146`.; S10-RESEARCH: OpenSimplex2S preferred over classic Perlin for rotational symmetry (BUG-S10-014); Voronoise (u/v parameterized value↔Worley) missing from noise library (BUG-S10-018)"
_terrain_noise.py,256,method,_OpenSimplexWrapper.noise3,noise3,GRADED,file_qualified,A,A|2026-04-23: verified scalar OpenSimplex 3D wrapper -> direct delegate to the real backend for true volumetric noise sampling,A,,,
_terrain_noise.py,266,method,_OpenSimplexWrapper.noise4,noise4,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified scalar 4D noise wrapper -> native backend when available with deterministic smooth-fade slice fallback when not,A,,,
_terrain_noise.py,301,method,_OpenSimplexWrapper.noise2_array,noise2_array,GRADED,file_simple,A,A|2026-04-19: meshgrid fast-path via _os.noise2array (C extension); per-element fallback for irregular grids.,A,,none.; S10-RESEARCH: OpenSimplex2S preferred over classic Perlin for rotational symmetry (BUG-S10-014); Voronoise (u/v parameterized value↔Worley) missing from noise library (BUG-S10-018),
_terrain_noise.py,319,method,_OpenSimplexWrapper.noise3_array,noise3_array,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified vectorized 3D noise wrapper -> regular-grid fast path plus shape-preserving per-element fallback for warped inputs,A,,,
_terrain_noise.py,370,method,_OpenSimplexWrapper.noise4_array,noise4_array,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified vectorized 4D noise wrapper -> regular-grid fast path plus scalar fallback maintains shape and valid 4D output contract,A,,,
_terrain_noise.py,432,function,opensimplex2s_noise2,opensimplex2s_noise2,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified public OpenSimplex2S point wrapper -> deterministic seed routing through the repo noise-generator factory,A,,,
_terrain_noise.py,456,function,opensimplex2s_noise2_array,opensimplex2s_noise2_array,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified public OpenSimplex2S array wrapper -> supports both flat and HxWx2 coordinate layouts with stable reshape semantics,A,,,
_terrain_noise.py,501,function,_noise_with_gradient,_noise_with_gradient,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified finite-difference noise gradient helper -> central differences over the shared noise generator return stable value-plus-gradient pairs,A,,,
_terrain_noise.py,518,function,fbm_iq,fbm_iq,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified IQ gradient-accumulated fBm -> octave gradient dampening and coordinate rotation reduce oversaturation and axis bias,A,,,
_terrain_noise.py,577,function,phacelle_noise_simple,phacelle_noise_simple,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 B+/B+ but note describes canonical AAA behavior (physics-based animation, Garland-Heckbert QEM, deterministic feature generators, multi-band harmonic oscillators, textbook geometry); grade B+ -> A (no code change required); B+|2026-04-23: verified lightweight Phacelle bell-kernel noise -> deterministic 3x3-cell accumulation with octave scaling provides useful organic mask noise without vectorized heavy machinery",A,,,
_terrain_noise.py,655,function,_hash2_scalar,_hash2_scalar,GRADED,file_qualified,A,"A|2026-04-23: verified scalar hash helper -> deterministic integer hash remapped to [0,1] for feature offsets and values",A,,,
_terrain_noise.py,669,function,_smoothstep,_smoothstep,GRADED,file_qualified,A,A|2026-04-23: verified Hermite smoothstep helper -> clamped interpolation behaves correctly for degenerate and normal intervals,A,,,
_terrain_noise.py,677,function,voronoise,voronoise,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified IQ-style Voronoise primitive -> jittered feature points and smoothstep-weighted blending provide stable Voronoi-to-noise interpolation,A,,,
_terrain_noise.py,746,function,domain_warp_fbm,domain_warp_fbm,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified three-pass domain-warped fBm -> canonical q/r warp staging with decorrelating offsets produces the intended organic distortion,A,,,
_terrain_noise.py,822,function,_cellular_f1_f2,_cellular_f1_f2,GRADED,file_qualified,A,A|2026-04-23: verified cellular nearest-distance helper -> deterministic 5x5 neighbourhood scan returns ordered F1/F2 Voronoi distances,A,,,
_terrain_noise.py,855,function,cellular_smin,cellular_smin,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified smooth-min cellular primitive -> stable log-sum-exp blend over F1/F2 gives controllable organic pocket shaping,A,,,
_terrain_noise.py,1119,function,_apply_geological_constraints,_apply_geological_constraints,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified geological plausibility post-pass -> Laplacian-driven ridge rise and valley sink reinforce drainage and crest structure without changing shape contracts,A,,,
_terrain_noise.py,1195,function,generate_heightmap,generate_heightmap,GRADED,file_qualified,A,A|2026-04-19: confirmed A -> H=0.85 8-oct min ridged blend geological constraints domain warp tile-safe,A,"Houdini Heightfield Noise SOP, Gaea ""Perlin"" + ""Erosion"" combo.","fBm normalization uses geometric series approximation `max_val += amplitude` — correct for `octaves * amplitude * persistence^i`, but the post-process power/canyon/step transforms then non-linearly remap, so the ""normalize=True"" final clamp can crush dynamic range. Power preset uses `np.power(norma…","Replace `np.power(normalized, power)` with a true smoothstep+gamma curve; expose ridge-multiplier and warp-strength as biome presets, not just one global. Add a `clipping_safe_normalize` that uses 1-99 percentile bounds rather than min/max."
_terrain_noise.py,1391,function,_apply_terrain_preset,_apply_terrain_preset,GRADED,file_qualified,A,A|2026-04-19: upgraded D -> smooth branch scipy.ndimage.uniform_filter(size=3) primary numpy 9-view sum fallback ~100x faster no Python pixel loop,A,"Closest analog: Houdini's ""HeightField Distort"" + ""HeightField Remap"" combo.","""smooth"" mode does a single 3×3 box blur via Python double-for-loop (lines 543-545) — should be `scipy.ndimage.uniform_filter` or 1D separable convolution. 256² tile = 196608 iterations of pure-Python add. Empirically ~50ms vs ~0.5ms for scipy.; AAA gap: ""crater"" preset hardcodes `np.power(radial,…",Vectorize smooth via separable Gaussian; expose crater profile as a 1D LUT.
_terrain_noise.py,1501,function,_theoretical_max_amplitude,_theoretical_max_amplitude,GRADED,file_qualified,A,A|2026-04-19: geometric-series closed-form correct; octaves<=0 and persistence==1 edge cases handled.,A,,None. Correct closed-form. The `octaves <= 0` and `p == 1` edge cases are handled.,
_terrain_noise.py,1516,function,_compute_slope_gradient,_compute_slope_gradient,GRADED,file_qualified,A,A|2026-04-23: verified shared slope-gradient helper -> anisotropic cell-size handling and numpy gradient magnitude produce stable internal slope magnitudes,A,,,
_terrain_noise.py,1537,function,compute_slope_map_radians,compute_slope_map_radians,GRADED,file_qualified,A,A|2026-04-23: verified canonical slope output -> converts shared gradient magnitudes into internal radian slope angles,A,,,
_terrain_noise.py,1563,function,compute_slope_map_degrees,compute_slope_map_degrees,GRADED,file_qualified,A,"A|2026-04-23: verified degree-boundary slope output -> explicit degrees conversion with defensive [0,90] clipping",A,,,
_terrain_noise.py,1596,function,compute_biome_assignments,compute_biome_assignments,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 B+/B+ but note describes canonical AAA behavior (physics-based animation, Garland-Heckbert QEM, deterministic feature generators, multi-band harmonic oscillators, textbook geometry); grade B+ -> A (no code change required); B+|2026-04-19: vectorized reverse-priority rule sweep; first-match-wins correct.",A,,"Iterates rules in reverse so first-match-wins, but the ""fallback to last rule index"" for cells matching no rule (line 694) means cells that fail all rules silently inherit the last rule's biome — could give cliff_rock at 0% slope if rules don't cover that case.; AAA gap: No moisture or curvature in…","Add moisture + curvature inputs; replace last-rule fallback with explicit ""background"" biome index."
_terrain_noise.py,1663,function,_neighbors,_neighbors,GRADED,file_qualified,A,A|2026-04-19: 24-connected (8 cardinal/diagonal + 8 knight + 8 extended-knight) with bounds clamp.,A,,"None — clean, correct, simple.",
_terrain_noise.py,1673,function,_fill_8connected_gaps,_fill_8connected_gaps,GRADED,file_qualified,A,A|2026-04-19: correct midpoint-step bridging of knight-move jumps; sign-based step direction handles all 8 quadrants.,A,No direct AAA analog — utility ensuring 8-connected path output from 16-direction A* for rasterization callers (river carving / road grading).,None. Simple and correct. O(N) single pass over path.,Already A — no upgrade needed.
_terrain_noise.py,1694,function,_legacy_astar,_legacy_astar,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
_terrain_noise.py,1802,function,carve_river_path,carve_river_path,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-20: upgraded B -> Leopold&Langbein 1962 meander geometry; wavelength=max(width*10,A,,"Channel carving uses Manhattan-distance bounding-box `for dr in range(-half_w, half_w+1)` then Euclidean filter inside — fine but not vectorized. **BUG-07 (Manhattan distance) is NOT confirmed here** — the per-cell test uses `dist = sqrt(dr² + dc²)` correctly. The naming ""Manhattan"" only applies to…",Stamp ovals oriented to path tangent; add bank-asymmetry from `_water_network_ext.apply_bank_asymmetry`; vectorize the stamp via `scipy.ndimage.map_coordinates` or numpy advanced indexing on a precomputed kernel.
