file,line,kind,callable,simple_name,grade_match_status,final_grade,r9_consensus,aaa_equivalent,weakness,upgrade
_water_network.py,1168,function,compute_velocity_field,compute_velocity_field,MISSING,,,,,
_water_network.py,1317,method,WaterNetwork._alloc_node_id,_alloc_node_id,GRADED,,,,,
_water_network.py,1322,method,WaterNetwork._alloc_segment_id,_alloc_segment_id,GRADED,,,,,
_water_network.py,1327,method,WaterNetwork._alloc_network_id,_alloc_network_id,GRADED,,,,,
_water_network.py,1332,method,WaterNetwork._grid_to_world,_grid_to_world,GRADED,,,,,
_water_network.py,1345,method,WaterNetwork.from_heightmap,from_heightmap,MISSING,,,,,
_water_network.py,1617,method,WaterNetwork._manning_discharge,_manning_discharge,MISSING,,,,,
_water_network.py,1662,method,WaterNetwork._compute_tile_contracts,_compute_tile_contracts,GRADED,,,,,
_water_network.py,1703,method,WaterNetwork._cell_center,_cell_center,MISSING,,,,,
_water_network.py,1707,method,WaterNetwork._liang_barsky_t,_liang_barsky_t,MISSING,,,,,
_water_network.py,1799,method,WaterNetwork._make_contract,_make_contract,MISSING,,,,,
_water_network.py,1825,method,WaterNetwork._ensure_tile,_ensure_tile,MISSING,,,,,
_water_network.py,1940,method,WaterNetwork.get_tile_contracts,get_tile_contracts,GRADED,,,,,
_water_network.py,1954,method,WaterNetwork.get_edge_head_levels,get_edge_head_levels,MISSING,,,,,
_water_network.py,1989,method,WaterNetwork.get_velocity_field,get_velocity_field,MISSING,,,,,
_water_network.py,1998,method,WaterNetwork.validate_seam_continuity,validate_seam_continuity,MISSING,,,,,
_water_network.py,2085,method,WaterNetwork.get_tile_water_features,get_tile_water_features,GRADED,,,,,
_water_network.py,2331,method,WaterNetwork.compute_strahler_orders,compute_strahler_orders,GRADED,,,,,
_water_network.py,2426,method,WaterNetwork.compute_shreve_orders,compute_shreve_orders,MISSING,,,,,
_water_network.py,2492,method,WaterNetwork.assign_strahler_orders,assign_strahler_orders,GRADED,,,,,
_water_network.py,2511,method,WaterNetwork.get_trunk_segments,get_trunk_segments,GRADED,,,,,
_water_network.py,2523,method,WaterNetwork.to_dict,to_dict,GRADED,,,,,
_water_network.py,2536,method,WaterNetwork._to_py,_to_py,MISSING,,,,,
_water_network.py,2612,method,WaterNetwork.from_dict,from_dict,GRADED,,,,,
_water_network.py,2663,function,_apply_delta_fan,_apply_delta_fan,MISSING,,,,,
_water_network.py,2741,function,detect_river_mouth_zones,detect_river_mouth_zones,MISSING,,,,,
_water_network.py,2836,function,_build_delta_fan_direction,_build_delta_fan_direction,MISSING,,,,,
_water_network.py,2881,function,_build_confluence_foam,_build_confluence_foam,MISSING,,,,,
_water_network.py,2952,function,pass_river_convergence,pass_river_convergence,MISSING,,,,,
_water_network.py,3028,function,register_pass_river_convergence,register_pass_river_convergence,MISSING,,,,,
_water_network_ext.py,43,function,add_meander,add_meander,MISSING,,,,,
_water_network_ext.py,188,function,apply_bank_asymmetry,apply_bank_asymmetry,MISSING,,,,,
_water_network_ext.py,262,function,solve_outflow,solve_outflow,MISSING,,,,,
_water_network_ext.py,524,function,_world_to_grid,_world_to_grid,NAME_ONLY_MATCH,,,,,
_water_network_ext.py,547,function,compute_wet_rock_mask,compute_wet_rock_mask,MISSING,,,,,
_water_network_ext.py,593,function,_smoothstep01,_smoothstep01,MISSING,,,,,
_water_network_ext.py,616,function,_source_strength_at,_source_strength_at,MISSING,,,,,
_water_network_ext.py,711,function,compute_foam_mask,compute_foam_mask,MISSING,,,,,
_water_network_ext.py,847,function,compute_mist_mask,compute_mist_mask,MISSING,,,,,
animation_environment.py,73,function,_ease_in_cubic_tangent,_ease_in_cubic_tangent,MISSING,,,,,
animation_environment.py,79,function,_ease_out_cubic_tangent,_ease_out_cubic_tangent,MISSING,,,,,
animation_environment.py,85,function,_smooth_step_tangent,_smooth_step_tangent,MISSING,,,,,
animation_environment.py,91,function,_make_kf,_make_kf,MISSING,,,,,
animation_environment.py,114,function,validate_env_params,validate_env_params,MISSING,,,,,
animation_environment.py,134,function,generate_door_open_keyframes,generate_door_open_keyframes,MISSING,,,,,
animation_environment.py,164,function,generate_door_close_keyframes,generate_door_close_keyframes,MISSING,,,,,
animation_environment.py,190,function,generate_door_slam_keyframes,generate_door_slam_keyframes,MISSING,,,,,
animation_environment.py,237,function,generate_door_creak_keyframes,generate_door_creak_keyframes,MISSING,,,,,
animation_environment.py,301,function,generate_gate_raise_keyframes,generate_gate_raise_keyframes,MISSING,,,,,
animation_environment.py,336,function,_h,_h,MISSING,,,,,
animation_environment.py,344,function,_dh,_dh,MISSING,,,,,
animation_environment.py,370,function,generate_gate_lower_keyframes,generate_gate_lower_keyframes,MISSING,,,,,
animation_environment.py,407,function,_h,_h,MISSING,,,,,
animation_environment.py,421,function,_dh,_dh,MISSING,,,,,
animation_environment.py,445,function,generate_drawbridge_keyframes,generate_drawbridge_keyframes,MISSING,,,,,
animation_environment.py,511,function,generate_shatter_keyframes,generate_shatter_keyframes,MISSING,,,,,
animation_environment.py,598,function,generate_wobble_collapse_keyframes,generate_wobble_collapse_keyframes,MISSING,,,,,
animation_environment.py,673,function,_fire_val_tang,_fire_val_tang,MISSING,,,,,
animation_environment.py,687,function,generate_fire_flicker_keyframes,generate_fire_flicker_keyframes,MISSING,,,,,
animation_environment.py,743,function,generate_torch_sway_keyframes,generate_torch_sway_keyframes,MISSING,,,,,
animation_environment.py,803,function,generate_water_wave_keyframes,generate_water_wave_keyframes,MISSING,,,,,
animation_environment.py,873,function,generate_water_ripple_keyframes,generate_water_ripple_keyframes,MISSING,,,,,
animation_environment.py,941,function,generate_waterfall_keyframes,generate_waterfall_keyframes,MISSING,,,,,
animation_environment.py,1065,function,_stokes_drag_amp,_stokes_drag_amp,MISSING,,,,,
animation_environment.py,1071,function,generate_flag_wind_keyframes,generate_flag_wind_keyframes,MISSING,,,,,
animation_environment.py,1141,function,generate_banner_wind_keyframes,generate_banner_wind_keyframes,MISSING,,,,,
animation_environment.py,1218,function,generate_chain_swing_keyframes,generate_chain_swing_keyframes,MISSING,,,,,
animation_environment.py,1290,function,generate_rope_sway_keyframes,generate_rope_sway_keyframes,MISSING,,,,,
animation_environment.py,1373,function,generate_trap_trigger_keyframes,generate_trap_trigger_keyframes,MISSING,,,,,
animation_environment.py,1445,function,generate_trap_reset_keyframes,generate_trap_reset_keyframes,MISSING,,,,,
animation_environment.py,1516,function,generate_trap_idle_keyframes,generate_trap_idle_keyframes,MISSING,,,,,
animation_environment.py,1570,function,generate_chest_open_keyframes,generate_chest_open_keyframes,MISSING,,,,,
animation_environment.py,1604,function,_h,_h,MISSING,,,,,
animation_environment.py,1622,function,_dh,_dh,MISSING,,,,,
animation_environment.py,1649,function,generate_lever_pull_keyframes,generate_lever_pull_keyframes,MISSING,,,,,
animation_environment.py,1711,function,generate_switch_toggle_keyframes,generate_switch_toggle_keyframes,MISSING,,,,,
animation_environment.py,1769,function,_candle_temp,_candle_temp,MISSING,,,,,
animation_environment.py,1776,function,generate_candle_flicker_keyframes,generate_candle_flicker_keyframes,MISSING,,,,,
animation_environment.py,1849,function,generate_chandelier_sway_keyframes,generate_chandelier_sway_keyframes,MISSING,,,,,
animation_environment.py,1928,function,generate_windmill_rotate_keyframes,generate_windmill_rotate_keyframes,MISSING,,,,,
animation_environment.py,1985,function,generate_env_keyframes,generate_env_keyframes,MISSING,,,,,
atmospheric_volumes.py,35,function,_permute,_permute,MISSING,,,,,
atmospheric_volumes.py,44,function,_smooth,_smooth,MISSING,,,,,
atmospheric_volumes.py,49,function,_lerp,_lerp,MISSING,,,,,
atmospheric_volumes.py,53,function,_grad2,_grad2,MISSING,,,,,
atmospheric_volumes.py,63,function,_perlin2,_perlin2,MISSING,,,,,
atmospheric_volumes.py,77,function,_h,_h,MISSING,,,,,
atmospheric_volumes.py,236,function,compute_atmospheric_placements,compute_atmospheric_placements,GRADED,,,UE5 volumetric fog / Horizon Forbidden West localized fog sheets,"Uniform random placement — no clustering around terrain features (god_rays should emit from tree gaps, fireflies near water). No occlusion/collision awareness. Volume area math for cone uses (h*0.5)^2 — arbitrary approximation.","Accept heightmap + masks (ridge, water, canopy) and bias placement by feature affinity per volume type."
atmospheric_volumes.py,478,function,_build_prob_map,_build_prob_map,MISSING,,,,,
atmospheric_volumes.py,518,function,_sample_terrain_position,_sample_terrain_position,MISSING,,,,,
atmospheric_volumes.py,648,function,compute_volume_mesh_spec,compute_volume_mesh_spec,GRADED,,,UE5 volumetric proxy mesh,Icosphere is actually a dodecahedron arrangement (uses 12 verts but faces have errors — 'next_next if next_next <= segments else 1' in cone logic is suspicious and produces degenerate tris). Mesh resolution is too coarse for any close-up.,Replace with proper icosphere subdivision (subdiv=1 gives 42 verts); fix cone face generation math.
atmospheric_volumes.py,720,function,_norm,_norm,MISSING,,,,,
atmospheric_volumes.py,746,function,_mid,_mid,MISSING,,,,,
atmospheric_volumes.py,867,function,_count_by_type,_count_by_type,GRADED,,,,,
atmospheric_volumes.py,876,function,estimate_atmosphere_performance,estimate_atmosphere_performance,GRADED,,,UE5 GPU stat scope estimator,Uses arbitrary thresholds (15/30/60/100) with no ms-budget grounding; assumes all particle/distortion volumes cost the same.,Calibrate against actual GPU profile data from a reference scene.
autonomous_loop.py,83,function,_cross,_cross,MISSING,,,,,
autonomous_loop.py,91,function,_dot,_dot,MISSING,,,,,
autonomous_loop.py,95,function,_sub,_sub,MISSING,,,,,
autonomous_loop.py,99,function,_length,_length,MISSING,,,,,
autonomous_loop.py,103,function,_normalize,_normalize,MISSING,,,,,
autonomous_loop.py,110,function,_face_normal,_face_normal,MISSING,,,,,
autonomous_loop.py,125,function,_is_degenerate,_is_degenerate,MISSING,,,,,
autonomous_loop.py,141,function,_edge_key,_edge_key,MISSING,,,,,
autonomous_loop.py,145,function,_compute_edge_face_counts,_compute_edge_face_counts,MISSING,,,,,
autonomous_loop.py,155,function,_uv_triangle_area,_uv_triangle_area,MISSING,,,,,
autonomous_loop.py,163,function,_face_uv_area,_face_uv_area,MISSING,,,,,
autonomous_loop.py,178,function,_grade_worse_than,_grade_worse_than,MISSING,,,,,
autonomous_loop.py,191,function,evaluate_mesh_quality,evaluate_mesh_quality,MISSING,,,,,
autonomous_loop.py,521,function,select_fix_action,select_fix_action,MISSING,,,,,
autonomous_loop.py,554,function,_try,_try,MISSING,,,,,
coastline.py,94,function,_wang_hash,_wang_hash,MISSING,,,,,
coastline.py,108,function,_hash_noise,_hash_noise,GRADED,,,,,
coastline.py,125,function,_corner,_corner,MISSING,,,,,
coastline.py,139,function,_fbm_noise,_fbm_noise,GRADED,,,,,
coastline.py,168,function,_generate_shoreline_profile,_generate_shoreline_profile,GRADED,,,,,
coastline.py,237,function,_generate_coastline_mesh,_generate_coastline_mesh,GRADED,,,,,
coastline.py,341,function,_features_overlap,_features_overlap,MISSING,,,,,
coastline.py,352,function,_place_features,_place_features,GRADED,,,,,
coastline.py,432,function,_try_place,_try_place,MISSING,,,,,
coastline.py,442,function,_fetch_at,_fetch_at,MISSING,,,,,
coastline.py,451,function,_hardness_at,_hardness_at,MISSING,,,,,
coastline.py,458,function,_density_weight,_density_weight,MISSING,,,,,
coastline.py,677,function,_compute_material_zones,_compute_material_zones,GRADED,,,,,
coastline.py,740,function,_zone_to_idx,_zone_to_idx,MISSING,,,,,
coastline.py,792,function,generate_coastline,generate_coastline,GRADED,,,SpeedTree coastal kit / World Creator coast node,"Uses hash-based pseudo-noise (_hash_noise) which is low-quality compared to OpenSimplex; style-specific elevation logic is hardcoded if/elif chain; cliff z-step is a discrete jump ('if land_factor > 0.3: z = base_elev * min(1,...)').",Swap hash_noise for proper 2D OpenSimplex; smooth cliff z-profile; parameterize per-style in a config dict.
coastline.py,925,function,compute_wave_energy,compute_wave_energy,GRADED,,,Sea of Thieves wave-energy modeling / Houdini coastal exposure analysis,Hardcoded 5m decay constant for shoreline band; no fetch-length modeling.,Parameterize decay; add fetch (distance from incoming wave source).
coastline.py,1019,function,apply_coastal_erosion,apply_coastal_erosion,GRADED,,,Gaea Erosion applied at coast,hints_wave_dir=0.0 hardcoded — should pull from state hints; max 3m drop per pass is fixed.,Thread wave dir through and parameterize max drop.
coastline.py,1164,function,detect_tidal_zones,detect_tidal_zones,GRADED,,,UE5 water tidal mask,Linear taper; real intertidal zones have exponential drainage patterns.,Exponential taper optional; integrate with wet_rock merge.
coastline.py,1190,function,pass_coastline,pass_coastline,GRADED,,,Coastal geology pass,"Doesn't actually mutate height even when coastal_erosion_enabled — it stores delta but carving is the caller's job. Metrics advertise tidal_coverage_fraction, good.",Option to apply the delta directly like pass_waterfalls does with pool_delta.
environment.py,42,function,_require_bpy,_require_bpy,MISSING,,,,,
environment.py,84,function,rasterize_poi_mask,rasterize_poi_mask,MISSING,,,,,
environment.py,198,function,_vector_xyz,_vector_xyz,MISSING,,,,,
environment.py,215,function,_object_world_xyz,_object_world_xyz,MISSING,,,,,
environment.py,233,function,_run_height_solver_in_world_space,_run_height_solver_in_world_space,MISSING,,,,,
environment.py,260,function,_coerce_optional_grid_channel,_coerce_optional_grid_channel,MISSING,,,,,
environment.py,274,function,_resolve_road_cost_context,_resolve_road_cost_context,MISSING,,,,,
environment.py,316,function,_normalize_altitude_for_rule_range,_normalize_altitude_for_rule_range,MISSING,,,,,
environment.py,328,function,_resolve_noise_sampling_scale,_resolve_noise_sampling_scale,MISSING,,,,,
