file,line,kind,callable,simple_name,grade_match_status,match_mode,current_grade,r9_consensus,final_grade,aaa_equivalent,weakness,upgrade
_terrain_noise.py,830,function,cellular_smin,cellular_smin,GRADED,file_qualified,A-,A-|2026-04-23: verified smooth-min cellular primitive -> stable log-sum-exp blend over F1/F2 gives controllable organic pocket shaping,A-,,,
_terrain_noise.py,1094,function,_apply_geological_constraints,_apply_geological_constraints,GRADED,file_qualified,A-,A-|2026-04-23: verified geological plausibility post-pass -> Laplacian-driven ridge rise and valley sink reinforce drainage and crest structure without changing shape contracts,A-,,,
_terrain_noise.py,1170,function,generate_heightmap,generate_heightmap,GRADED,file_qualified,A,A|2026-04-19: confirmed A -> H=0.85 8-oct min ridged blend geological constraints domain warp tile-safe,B+,"Houdini Heightfield Noise SOP, Gaea ""Perlin"" + ""Erosion"" combo.","fBm normalization uses geometric series approximation `max_val += amplitude` — correct for `octaves * amplitude * persistence^i`, but the post-process power/canyon/step transforms then non-linearly remap, so the ""normalize=True"" final clamp can crush dynamic range. Power preset uses `np.power(norma…","Replace `np.power(normalized, power)` with a true smoothstep+gamma curve; expose ridge-multiplier and warp-strength as biome presets, not just one global. Add a `clipping_safe_normalize` that uses 1-99 percentile bounds rather than min/max."
_terrain_noise.py,1368,function,_apply_terrain_preset,_apply_terrain_preset,GRADED,file_qualified,A,A|2026-04-19: upgraded D -> smooth branch scipy.ndimage.uniform_filter(size=3) primary numpy 9-view sum fallback ~100x faster no Python pixel loop,B,"Closest analog: Houdini's ""HeightField Distort"" + ""HeightField Remap"" combo.","""smooth"" mode does a single 3×3 box blur via Python double-for-loop (lines 543-545) — should be `scipy.ndimage.uniform_filter` or 1D separable convolution. 256² tile = 196608 iterations of pure-Python add. Empirically ~50ms vs ~0.5ms for scipy.; AAA gap: ""crater"" preset hardcodes `np.power(radial,…",Vectorize smooth via separable Gaussian; expose crater profile as a 1D LUT.
_terrain_noise.py,1476,function,_theoretical_max_amplitude,_theoretical_max_amplitude,GRADED,file_qualified,A,A|2026-04-19: geometric-series closed-form correct; octaves<=0 and persistence==1 edge cases handled.,A,,None. Correct closed-form. The `octaves <= 0` and `p == 1` edge cases are handled.,
_terrain_noise.py,1491,function,_compute_slope_gradient,_compute_slope_gradient,GRADED,file_qualified,A,A|2026-04-23: verified shared slope-gradient helper -> anisotropic cell-size handling and numpy gradient magnitude produce stable internal slope magnitudes,A,,,
_terrain_noise.py,1512,function,compute_slope_map_radians,compute_slope_map_radians,GRADED,file_qualified,A,A|2026-04-23: verified canonical slope output -> converts shared gradient magnitudes into internal radian slope angles,A,,,
_terrain_noise.py,1538,function,compute_slope_map_degrees,compute_slope_map_degrees,GRADED,file_qualified,A,"A|2026-04-23: verified degree-boundary slope output -> explicit degrees conversion with defensive [0,90] clipping",A,,,
_terrain_noise.py,1571,function,compute_biome_assignments,compute_biome_assignments,GRADED,file_qualified,B+,B+|2026-04-19: vectorized reverse-priority rule sweep; first-match-wins correct.,B+,,"Iterates rules in reverse so first-match-wins, but the ""fallback to last rule index"" for cells matching no rule (line 694) means cells that fail all rules silently inherit the last rule's biome — could give cliff_rock at 0% slope if rules don't cover that case.; AAA gap: No moisture or curvature in…","Add moisture + curvature inputs; replace last-rule fallback with explicit ""background"" biome index."
_terrain_noise.py,1638,function,_neighbors,_neighbors,GRADED,file_qualified,A,A|2026-04-19: 24-connected (8 cardinal/diagonal + 8 knight + 8 extended-knight) with bounds clamp.,A,,"None — clean, correct, simple.",
_terrain_noise.py,1648,function,_fill_8connected_gaps,_fill_8connected_gaps,GRADED,file_qualified,A,A|2026-04-19: correct midpoint-step bridging of knight-move jumps; sign-based step direction handles all 8 quadrants.,A,No direct AAA analog — utility ensuring 8-connected path output from 16-direction A* for rasterization callers (river carving / road grading).,None. Simple and correct. O(N) single pass over path.,Already A — no upgrade needed.
_terrain_noise.py,1669,function,_astar,_astar,GRADED,file_qualified,A,A|2026-04-19: Rune exact formula; 24-dir movement; octile heuristic; cost_map param; stale-entry skip; straight-line fallback.,C,Standard A* (Hart-Nilsson-Raphael 1968). Game-AI A* commonly uses Euclidean heuristic for 8-connected diagonal grids.,"Heuristic is straight Euclidean (line 760) but the move cost includes diagonal `step_dist = sqrt(2)` — heuristic should use octile distance `(dx+dy) + (sqrt(2)-2)*min(dx,dy)` for admissibility on 8-connected grids. Current heuristic is admissible (Euclidean ≤ octile) but not consistent for the cost…",Use octile heuristic; consider numba-compile or scipy.sparse.csgraph for batch path queries.; S10-RESEARCH: Rune's exact formula flatDist*(1+(6·slope)²)+12·avgCost(a
_terrain_noise.py,1759,function,carve_river_path,carve_river_path,GRADED,file_qualified,A-,A-|2026-04-20: upgraded B -> Leopold&Langbein 1962 meander geometry; wavelength=max(width*10,A-,,"Channel carving uses Manhattan-distance bounding-box `for dr in range(-half_w, half_w+1)` then Euclidean filter inside — fine but not vectorized. **BUG-07 (Manhattan distance) is NOT confirmed here** — the per-cell test uses `dist = sqrt(dr² + dc²)` correctly. The naming ""Manhattan"" only applies to…",Stamp ovals oriented to path tangent; add bank-asymmetry from `_water_network_ext.apply_bank_asymmetry`; vectorize the stamp via `scipy.ndimage.map_coordinates` or numpy advanced indexing on a precomputed kernel.
_terrain_noise.py,1863,function,generate_road_path_grid,generate_road_path_grid,GRADED,file_qualified,B+,"B+|2026-04-23: verified legacy grid-road grader -> waypoint chain routing, snapshot-safe grade targets, and terrain flattening contract remain correct for compatibility callers",B+,,,
_terrain_noise.py,1950,function,generate_road_path,generate_road_path,GRADED,file_qualified,A,A|2026-04-19: 24-dir A* with quadratic slope penalty; valley snapping; Catmull-Rom spline smoothing; exact endpoint guarantee.,C-,"Live code at `_terrain_noise.py:946-1008`: uses `_astar(... slope_weight=10.0, height_weight=0.5)` over the 16-connected neighbor set, then grades by flattening toward `target_h = float(result[r, c])` inside nested width loops. No Catmull-Rom/Bezier pass, no sharp-corner duplication, no road-mask/SDF emission.","It does connect waypoint chains and push a graded corridor into the heightmap, which is enough for simple prototype roads.","Still materially below the target RPG road stack: 16-connected instead of Rune-style 24-direction search, no max-grade/elevation-profile fit, no three-zone carve widths, no SDF/mask channel output, and no post-solve smoothing."
_terrain_noise.py,2112,function,_catmull_rom_segment,_catmull_rom_segment,GRADED,file_qualified,A-,A-|2026-04-23: verified Catmull-Rom segment sampler -> integer-sampled spline interpolation produces stable intermediate road points,A-,,,
_terrain_noise.py,2141,function,_duplicate_sharp_corners,_duplicate_sharp_corners,GRADED,file_qualified,A-,A-|2026-04-23: verified sharp-corner preservation helper -> waypoint duplication threshold protects hairpins before spline smoothing,A-,,,
_terrain_noise.py,2172,function,smooth_road_path,smooth_road_path,GRADED,file_qualified,A,A|2026-04-23: verified road smoothing helper -> corner duplication plus Catmull-Rom sampling yields deterministic dense centreline output,A,,,
_terrain_noise.py,2202,function,hydraulic_erosion,hydraulic_erosion,GRADED,file_qualified,A-,,A-,Hans T. Beyer (2015) thesis; Sebastian Lague YouTube series; Job Talle reference impl.,"1. **Sediment capacity uses `abs(delta_h)` (line 1116) which is WRONG per Beyer** — Beyer uses `max(-delta_h, min_slope)` so capacity scales with downhill slope only. Going uphill should immediately deposit, not raise capacity. Current code raises capacity going uphill, which means if a particle ac…","Switch to Mei 2007 grid-based hydraulic erosion (5 channels: bedrock, regolith, water_h, water_v_x, water_v_y); add hardness multiplier from `stack.rock_hardness`; cap speed; sample particle starts via Poisson-disk to avoid clustering at center.,polish,A-,NEW,,A-,PRIOR-CONSENSUS,1. BUG-17 (line 1116): slope = max(abs(delta_h)"
_terrain_noise.py,2498,function,ridged_multifractal,ridged_multifractal,GRADED,file_qualified,A-,A-|2026-04-19: H=0.85 gain (lacunarity^-0.85); weight feedback for interconnected ridges.,A-,"Musgrave 1992 ridged multifractal. Used in libnoise, Houdini, Gaea.","Weight clamp `max(0, min(1, signal*gain))` per scalar — fine. Per-octave normalization `max_val += offset²` is approximate (doesn't account for the squared-then-weighted dynamics) so ""normalized to ~[0,1]"" can clip. Real Musgrave normalizes empirically per seed.; AAA gap: Scalar form — slow. Use th…",Empirical normalization; expose `H` (Hurst exponent) controlling per-octave weight differently from `gain`.
_terrain_noise.py,2569,function,ridged_multifractal_array,ridged_multifractal_array,GRADED,file_qualified,A,A|2026-04-19: vectorized element-wise weight feedback; H=0.85 gain.,A,,None significant.,Same as scalar — empirical normalization.
_terrain_noise.py,2630,function,domain_warp,domain_warp,GRADED,file_qualified,A,A|2026-04-19: IQ-style single-pass warp with decorrelated offsets; full 3-pass cascade in domain_warp_fbm.,A,"IQ's ""domain warping"" tutorial. Used in Gaea (""Warp"" node), Substance Designer (""Warp"" node).",Single-iteration warp. IQ's Level 2 / Level 3 cascade can be exposed via param.,Add cascade depth param; expose warp_strength per-band.
_terrain_noise.py,2678,function,domain_warp_array,domain_warp_array,GRADED,file_qualified,A,A|2026-04-19: vectorized domain warp via noise2_array; correct IQ offset constants.,A,,,
_terrain_noise.py,2720,function,voronoi_biome_distribution,voronoi_biome_distribution,GRADED,file_qualified,A-,A-|2026-04-20: upgraded B+ -> climate-gradient seed sorting cold-north to warm-south; altitude-biased placement via heightmap row means; heightmap param added.,A-,"Standard Voronoi biome distribution (Whittaker biomes). Substance Designer ""Tile Sampler""; Houdini ""Voronoi Fracture"".","Distance computation is O(H*W*biome_count) — fine for biome_count<10 but a 1024² tile with 8 biomes = 8M ops. Vectorized but not chunked. Would benefit from kdtree.; AAA gap: No ""centroid relaxation"" (Lloyd iteration) — initial jittered grid is the final layout. Real biome-Voronoi commonly does 2-4…",Add 2-iteration Lloyd relaxation; use scipy.spatial.cKDTree for distance queries.
_terrain_noise.py,2860,function,generate_heightmap_ridged,generate_heightmap_ridged,GRADED,file_qualified,A,"A|2026-04-19: upgraded C -> defaults octaves=8 lacunarity=2.0 gain=0.5545(H=0.85) max(octaves,_FBM_OCTAVES_MIN) clamp caller-protection",A,,,
_terrain_noise.py,2924,function,generate_heightmap_with_noise_type,generate_heightmap_with_noise_type,GRADED,file_qualified,A,A|2026-04-19: upgraded C -> ridged+hybrid paths use _FBM_OCTAVES_MIN/_FBM_GAIN/_FBM_LACUNARITY constants with clamp,B+,,"""hybrid"" forces both perlin and ridged at full octaves — 2× the work even though the result is just a weighted sum. Could share base xy grid.",Pre-compute coordinate grid once; share between perlin + ridged calls.
_terrain_noise.py,3000,function,auto_splat_terrain,auto_splat_terrain,GRADED,file_qualified,A-,A-|2026-04-20: upgraded B -> biome-aware snow threshold lookup (GeoGlyph climate-zone defaults); arctic=0.35 alpine=0.55 desert=1.01; replaces hard-coded 0.7.,A-,"UE5 Landscape Layer Blend; Quixel Megascans auto-splat. Real AAA splat uses 4-8 channels with hardness, normal blend, distance fade.","Curvature normalization `curv_max = max(|laplacian|.max(), 1e-8)` makes curvature seed-dependent — same terrain at different seeds gets different curvature scales. Should normalize against a known kernel response. Roughness adjust uses hard thresholds `curvature < -0.1` / `> 0.1` — produces visible…",Sigmoid roughness adjust instead of step; expose biome param to bias splat toward biome-specific materials. ---
_terrain_world.py,55,function,_sample_single_height,_sample_single_height,GRADED,file_qualified,B+,,B+,,allocates a numpy array for one sample — caller-side this hits noise-init overhead (~1ms) per sample. For raycast / scatter loops sampling thousands of points this is the dominant cost.,"route to a `_make_noise_generator(seed)` cache and call `gen.noise2(x, y)` directly."
_terrain_world.py,82,function,sample_world_height,sample_world_height,GRADED,file_qualified,B+,,B+,,,
_terrain_world.py,122,function,generate_world_heightmap,generate_world_heightmap,GRADED,file_qualified,C+,,B,Gaea canvas sampler at world window,Thin wrapper around generate_heightmap; assumes single-scale noise; no macro/meso/micro composition.; R5: thin wrapper around `generate_heightmap`; assumes single-scale noise. AAA wants macro+meso+micro composition (Gaea Mountains+Hills+Rocks node stack). Master audit covers this.,Compose tectonic plates + regional distortion + local detail as separate noise layers (Gaea Mountain+Hills+Rocks).
_terrain_world.py,259,function,extract_tile,extract_tile,GRADED,file_qualified,A-,,A-,,copies via `.copy()` — for a 1024² tile that's 8 MB. Could be a view if caller promises read-only.,
_terrain_world.py,285,function,validate_tile_seams,validate_tile_seams,GRADED,file_qualified,A,,A,,none significant. Returns issue list + max_delta + tile_count.,
