file,line,callable,kind,domain,subdomain,criticality,current_grade,grade_status,match_mode,upgrade_tier,verification_risk_level,verification_evidence_types,best_practice_authorities,best_practice_contract,when_to_use,do_not_use_for,required_callable_setup,upgrade_actions,validation_gates,anti_patterns_to_block,required_output_artifacts,implementation_phase
_biome_grammar.py,2210,_apply_tide_pool_pocking,function,hydrology,water_system,critical,B,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,World Machine water depth/velocity;Houdini flow layers;Gaea flow/wear/deposits;World Creator river graph,"Water systems expose surface elevation, depth, flow direction, velocity/speed, accumulation, discharge, foam, mist, wetness, and seam continuity.","Use when creating or validating rivers, lakes, basins, wetlands, waterfalls, foam, mist, caustics, flow direction, velocity, or water export metadata.","Do not use for decorative flat planes, terrain-only valleys, or foliage placement except through derived wetness/water-edge masks.","Every water callable declares cell size, water units, downhill convention, edge contracts, and depth semantics.",Split water_mask into physical channels; wire graph segments; test braided/confluence/seam cases.,hydrology_contract|depth_tests|velocity_tests|flow_direction_tests|seam_continuity|swimmable_depth,flat_water_plane_only|single_water_mask_as_depth|radial_foam_without_flow|paper_thin_river,water_surface_elevation_m.exr|water_depth_m.exr|flow_direction_xy.exr|flow_speed_mps.exr|foam_mask.exr|mist_mask.exr,Phase 2-3
_biome_grammar.py,2235,_apply_beach_strand_lines,function,scatter_ecology,point_distribution,critical,B,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,World Creator InstanceInfo/DetailInfo;Unreal PCG point data;Blender Geometry Nodes point scatter;Maya Bifrost/XGen,"Scatter emits typed point tables with position, normal, orient, scale, density, seed, prototype, species, biome, masks, LOD, and wind metadata.","Use when distributing foliage, rocks, props, debris, wildlife hints, biome details, exact instances, or dense detail layers.","Do not use for asset generation, material blending, or terrain shaping; consume those domains as masks/prototypes instead.",Callable must choose exact-instance or dense-detail mode and record all source masks and exclusions.,Canonicalize scatter path; convert provider/import formats to ScatterPointTable; enforce runtime altitude/slope/water checks.,point_schema|density_stats|blue_noise_or_distribution|collision_or_exclusion|asset_manifest|lod_budget,copy_pasted_meshes|hidden_random_scatter|scatter_without_provenance|audit_only_safety,scatter_points.parquet|scatter_manifest.json|detail_splatmaps|instance_pointcloud.csv,"Phase 4,9B"
_biome_grammar.py,2257,_apply_grave_markers,function,scatter_ecology,point_distribution,critical,B,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,World Creator InstanceInfo/DetailInfo;Unreal PCG point data;Blender Geometry Nodes point scatter;Maya Bifrost/XGen,"Scatter emits typed point tables with position, normal, orient, scale, density, seed, prototype, species, biome, masks, LOD, and wind metadata.","Use when distributing foliage, rocks, props, debris, wildlife hints, biome details, exact instances, or dense detail layers.","Do not use for asset generation, material blending, or terrain shaping; consume those domains as masks/prototypes instead.",Callable must choose exact-instance or dense-detail mode and record all source masks and exclusions.,Canonicalize scatter path; convert provider/import formats to ScatterPointTable; enforce runtime altitude/slope/water checks.,point_schema|density_stats|blue_noise_or_distribution|collision_or_exclusion|asset_manifest|lod_budget,copy_pasted_meshes|hidden_random_scatter|scatter_without_provenance|audit_only_safety,scatter_points.parquet|scatter_manifest.json|detail_splatmaps|instance_pointcloud.csv,"Phase 4,9B"
_biome_grammar.py,2282,_apply_bone_fragments,function,scatter_ecology,point_distribution,critical,B,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,World Creator InstanceInfo/DetailInfo;Unreal PCG point data;Blender Geometry Nodes point scatter;Maya Bifrost/XGen,"Scatter emits typed point tables with position, normal, orient, scale, density, seed, prototype, species, biome, masks, LOD, and wind metadata.","Use when distributing foliage, rocks, props, debris, wildlife hints, biome details, exact instances, or dense detail layers.","Do not use for asset generation, material blending, or terrain shaping; consume those domains as masks/prototypes instead.",Callable must choose exact-instance or dense-detail mode and record all source masks and exclusions.,Canonicalize scatter path; convert provider/import formats to ScatterPointTable; enforce runtime altitude/slope/water checks.,point_schema|density_stats|blue_noise_or_distribution|collision_or_exclusion|asset_manifest|lod_budget,copy_pasted_meshes|hidden_random_scatter|scatter_without_provenance|audit_only_safety,scatter_points.parquet|scatter_manifest.json|detail_splatmaps|instance_pointcloud.csv,"Phase 4,9B"
_biome_grammar.py,2307,_apply_battlefield_craters,function,scatter_ecology,point_distribution,critical,B,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,World Creator InstanceInfo/DetailInfo;Unreal PCG point data;Blender Geometry Nodes point scatter;Maya Bifrost/XGen,"Scatter emits typed point tables with position, normal, orient, scale, density, seed, prototype, species, biome, masks, LOD, and wind metadata.","Use when distributing foliage, rocks, props, debris, wildlife hints, biome details, exact instances, or dense detail layers.","Do not use for asset generation, material blending, or terrain shaping; consume those domains as masks/prototypes instead.",Callable must choose exact-instance or dense-detail mode and record all source masks and exclusions.,Canonicalize scatter path; convert provider/import formats to ScatterPointTable; enforce runtime altitude/slope/water checks.,point_schema|density_stats|blue_noise_or_distribution|collision_or_exclusion|asset_manifest|lod_budget,copy_pasted_meshes|hidden_random_scatter|scatter_without_provenance|audit_only_safety,scatter_points.parquet|scatter_manifest.json|detail_splatmaps|instance_pointcloud.csv,"Phase 4,9B"
_biome_grammar.py,2335,_apply_weapon_debris,function,scatter_ecology,point_distribution,critical,B,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,World Creator InstanceInfo/DetailInfo;Unreal PCG point data;Blender Geometry Nodes point scatter;Maya Bifrost/XGen,"Scatter emits typed point tables with position, normal, orient, scale, density, seed, prototype, species, biome, masks, LOD, and wind metadata.","Use when distributing foliage, rocks, props, debris, wildlife hints, biome details, exact instances, or dense detail layers.","Do not use for asset generation, material blending, or terrain shaping; consume those domains as masks/prototypes instead.",Callable must choose exact-instance or dense-detail mode and record all source masks and exclusions.,Canonicalize scatter path; convert provider/import formats to ScatterPointTable; enforce runtime altitude/slope/water checks.,point_schema|density_stats|blue_noise_or_distribution|collision_or_exclusion|asset_manifest|lod_budget,copy_pasted_meshes|hidden_random_scatter|scatter_without_provenance|audit_only_safety,scatter_points.parquet|scatter_manifest.json|detail_splatmaps|instance_pointcloud.csv,"Phase 4,9B"
_biome_grammar.py,2360,_apply_fortress_rubble,function,scatter_ecology,point_distribution,critical,B,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,World Creator InstanceInfo/DetailInfo;Unreal PCG point data;Blender Geometry Nodes point scatter;Maya Bifrost/XGen,"Scatter emits typed point tables with position, normal, orient, scale, density, seed, prototype, species, biome, masks, LOD, and wind metadata.","Use when distributing foliage, rocks, props, debris, wildlife hints, biome details, exact instances, or dense detail layers.","Do not use for asset generation, material blending, or terrain shaping; consume those domains as masks/prototypes instead.",Callable must choose exact-instance or dense-detail mode and record all source masks and exclusions.,Canonicalize scatter path; convert provider/import formats to ScatterPointTable; enforce runtime altitude/slope/water checks.,point_schema|density_stats|blue_noise_or_distribution|collision_or_exclusion|asset_manifest|lod_budget,copy_pasted_meshes|hidden_random_scatter|scatter_without_provenance|audit_only_safety,scatter_points.parquet|scatter_manifest.json|detail_splatmaps|instance_pointcloud.csv,"Phase 4,9B"
_biome_grammar.py,2385,_apply_cracked_stone_paving,function,scatter_ecology,point_distribution,critical,B,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,World Creator InstanceInfo/DetailInfo;Unreal PCG point data;Blender Geometry Nodes point scatter;Maya Bifrost/XGen,"Scatter emits typed point tables with position, normal, orient, scale, density, seed, prototype, species, biome, masks, LOD, and wind metadata.","Use when distributing foliage, rocks, props, debris, wildlife hints, biome details, exact instances, or dense detail layers.","Do not use for asset generation, material blending, or terrain shaping; consume those domains as masks/prototypes instead.",Callable must choose exact-instance or dense-detail mode and record all source masks and exclusions.,Canonicalize scatter path; convert provider/import formats to ScatterPointTable; enforce runtime altitude/slope/water checks.,point_schema|density_stats|blue_noise_or_distribution|collision_or_exclusion|asset_manifest|lod_budget,copy_pasted_meshes|hidden_random_scatter|scatter_without_provenance|audit_only_safety,scatter_points.parquet|scatter_manifest.json|detail_splatmaps|instance_pointcloud.csv,"Phase 4,9B"
_biome_grammar.py,2410,_apply_crumbling_wall_stumps,function,scatter_ecology,point_distribution,critical,B,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,World Creator InstanceInfo/DetailInfo;Unreal PCG point data;Blender Geometry Nodes point scatter;Maya Bifrost/XGen,"Scatter emits typed point tables with position, normal, orient, scale, density, seed, prototype, species, biome, masks, LOD, and wind metadata.","Use when distributing foliage, rocks, props, debris, wildlife hints, biome details, exact instances, or dense detail layers.","Do not use for asset generation, material blending, or terrain shaping; consume those domains as masks/prototypes instead.",Callable must choose exact-instance or dense-detail mode and record all source masks and exclusions.,Canonicalize scatter path; convert provider/import formats to ScatterPointTable; enforce runtime altitude/slope/water checks.,point_schema|density_stats|blue_noise_or_distribution|collision_or_exclusion|asset_manifest|lod_budget,copy_pasted_meshes|hidden_random_scatter|scatter_without_provenance|audit_only_safety,scatter_points.parquet|scatter_manifest.json|detail_splatmaps|instance_pointcloud.csv,"Phase 4,9B"
_biome_grammar.py,2441,_apply_overgrown_paths,function,scatter_ecology,point_distribution,critical,B,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,World Creator InstanceInfo/DetailInfo;Unreal PCG point data;Blender Geometry Nodes point scatter;Maya Bifrost/XGen,"Scatter emits typed point tables with position, normal, orient, scale, density, seed, prototype, species, biome, masks, LOD, and wind metadata.","Use when distributing foliage, rocks, props, debris, wildlife hints, biome details, exact instances, or dense detail layers.","Do not use for asset generation, material blending, or terrain shaping; consume those domains as masks/prototypes instead.",Callable must choose exact-instance or dense-detail mode and record all source masks and exclusions.,Canonicalize scatter path; convert provider/import formats to ScatterPointTable; enforce runtime altitude/slope/water checks.,point_schema|density_stats|blue_noise_or_distribution|collision_or_exclusion|asset_manifest|lod_budget,copy_pasted_meshes|hidden_random_scatter|scatter_without_provenance|audit_only_safety,scatter_points.parquet|scatter_manifest.json|detail_splatmaps|instance_pointcloud.csv,"Phase 4,9B"
