file,line,callable,kind,domain,current_grade,target_grade,status,priority,match_mode,best_practice_focus,known_weakness,existing_upgrade_hint,upgrade_path,validation_gates,research_refs
__init__.py,780,_handle_addon_health,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
__init__.py,800,_handle_detect_stale_addon,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
__init__.py,803,_handle_force_addon_reload,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
__init__.py,818,_handle_boolean_safety_check,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
__init__.py,844,_handle_convert_yup_to_zup,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
__init__.py,858,_handle_clamp_screenshot_size,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
__init__.py,882,_handle_performance_report,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
__init__.py,901,_handle_navmesh_export,function,pathing,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Cost-field realism + traversal constraints,,,"1) Cost-field realism + traversal constraints. 2) Apply slope and curvature penalties, road-class contracts, and bridge or ford decisions backed by deterministic path tests. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-overview
__init__.py,928,_handle_validation,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
__init__.py,963,_handle_load_quality_profile,function,validation,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Gate quality with measurable thresholds,,,"1) Gate quality with measurable thresholds. 2) Convert heuristic checks into explicit pass or fail metrics, visual diffs, and reproducibility locks. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://help.world-machine.com/topic/build-4046-hurricane-ridge-final/
__init__.py,981,_handle_list_quality_profiles,function,validation,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Gate quality with measurable thresholds,,,"1) Gate quality with measurable thresholds. 2) Convert heuristic checks into explicit pass or fail metrics, visual diffs, and reproducibility locks. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://help.world-machine.com/topic/build-4046-hurricane-ridge-final/
__init__.py,984,_handle_apply_quality_profile,function,validation,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Gate quality with measurable thresholds,,,"1) Gate quality with measurable thresholds. 2) Convert heuristic checks into explicit pass or fail metrics, visual diffs, and reproducibility locks. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://help.world-machine.com/topic/build-4046-hurricane-ridge-final/
_biome_grammar.py,46,resolve_biome_name,function,ecology,C,A,BELOW_TARGET,P0,file_qualified,Biome-coupled distribution realism,,,"1) Biome-coupled distribution realism. 2) Use blue-noise placement with species competition, exclusion, and climate or elevation constraints validated statistically. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-pcg-biome-core-and-sample-plugins-in-unreal-engine?application_version=5.6|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://www.world-machine.com/features.php
